"ABANDONADO","CULT","MALEZA","DESCAMPADO","VEGETACION","CIELO","SUELO_DESNUDO","PAISAJE"
"ABANDONO",35.39,61.43,0.00,0.00,0.00,0.00,0.00
"ABANDONO",27.19,60.21,0.00,0.00,7.30,0.00,5.27
"ABANDONO",14.79,45.25,19.14,15.60,5.20,0.00,0.00
"NO ABANDONO",37.50,2.00,19.88,8.22,5.23,0.00,11.43
"NO ABANDONO",38.44,0.00,52.04,2.68,6.83,0.00,0.00
"ABANDONO",0.00,83.89,16.10,0.00,0.00,0.00,0.00
"ABANDONO",0.00,33.39,0.00,58.75,6.72,0.00,1.12
"ABANDONO",21.10,40.22,0.00,0.00,3.23,0.00,35.44
"ABANDONO",0.00,27.42,0.00,59.84,0.00,0.00,12.72
"ABANDONO",3.25,28.88,19.06,47.26,0.00,0.00,1.52
"ABANDONO",18.88,11.92,16.12,30.80,10.85,0.00,11.40
"ABANDONO",11.12,75.16,0.00,0.00,6.84,0.00,6.86
"ABANDONO",0.00,62.52,0.00,26.38,7.00,0.00,0.00
"ABANDONO",13.74,71.84,0.00,0.00,0.00,0.00,14.40
"NO ABANDONO",21.39,0.00,67.17,0.00,3.89,0.00,7.52
"NO ABANDONO",45.09,0.00,20.10,8.05,26.73,0.00,0.00
"ABANDONO",23.02,72.72,0.00,0.00,4.24,0.00,0.00
"ABANDONO",22.79,49.88,0.00,27.31,0.00,0.00,0.00
"ABANDONO",31.26,11.47,0.00,54.33,2.92,0.00,0.00
"ABANDONO",22.41,47.26,0.00,8.36,0.00,0.00,21.95
"ABANDONO",1.20,33.02,0.00,25.47,8.35,0.00,31.93
"NO ABANDONO",33.35,7.92,46.36,12.35,0.00,0.00,0.00
"ABANDONO",0.00,61.25,0.00,36.30,2.44,0.00,0.00
"NO ABANDONO",36.28,2.33,57.45,0.00,2.02,0.00,1.89
"ABANDONO",25.66,44.94,4.99,0.00,6.11,0.00,18.28
"ABANDONO",24.32,64.88,0.00,2.79,7.99,0.00,0.00
"ABANDONO",7.09,47.60,17.04,19.65,8.60,0.00,0.00
"ABANDONO",19.38,57.65,0.00,11.00,11.95,0.00,0.00
"NO ABANDONO",69.17,0.00,30.82,0.00,0.00,0.00,0.00
"ABANDONO",0.00,30.38,0.00,0.00,0.00,0.00,69.61
"ABANDONO",5.90,38.61,0.00,38.85,2.16,0.00,7.36
"ABANDONO",19.49,14.77,0.00,54.03,11.69,0.00,0.00
"ABANDONO",0.00,44.69,0.00,20.02,26.63,0.00,0.00
"ABANDONO",12.46,53.93,0.00,25.71,7.89,0.00,0.00
"ABANDONO",12.09,59.07,0.00,0.00,0.00,0.00,28.82
"NO ABANDONO",49.57,3.01,38.44,8.95,0.00,0.00,0.00
"NO ABANDONO",49.82,5.97,29.82,0.00,14.37,0.00,0.00
"ABANDONO",21.80,56.02,0.00,2.21,0.00,0.00,19.95
"ABANDONO",7.08,43.59,0.00,22.36,26.94,0.00,0.00
"ABANDONO",0.00,34.23,0.00,50.64,15.12,0.00,0.00
"NO ABANDONO",29.40,0.00,23.59,27.97,9.08,0.00,9.93
"NO ABANDONO",69.04,6.18,15.70,1.65,4.81,0.00,2.59
"ABANDONO",28.75,41.78,14.28,15.17,0.00,0.00,0.00
"NO ABANDONO",16.02,1.83,0.00,20.48,43.92,0.00,17.72
"NO ABANDONO",59.89,1.12,35.83,0.00,3.14,0.00,0.00
"ABANDONO",24.20,42.88,0.00,0.00,0.00,0.00,32.91
"NO ABANDONO",26.00,0.00,40.09,0.00,30.34,0.00,0.00
"NO ABANDONO",79.59,0.00,12.13,0.00,4.72,0.00,0.00
"NO ABANDONO",33.44,0.00,48.43,14.48,3.63,0.00,0.00
"ABANDONO",0.00,66.81,0.00,12.83,20.35,0.00,0.00
"NO ABANDONO",35.20,0.00,53.82,4.21,6.74,0.00,0.00
"NO ABANDONO",47.60,0.00,37.52,5.16,9.70,0.00,0.00
"NO ABANDONO",33.07,15.96,34.09,1.60,13.41,0.00,1.84
"ABANDONO",19.00,38.84,20.83,14.48,6.82,0.00,0.00
"NO ABANDONO",27.97,7.08,28.65,9.44,26.83,0.00,0.00
"NO ABANDONO",9.84,13.12,38.37,5.59,33.05,0.00,0.00
"ABANDONO",23.07,11.26,15.11,37.86,12.67,0.00,0.00
"NO ABANDONO",46.82,0.00,33.63,7.19,12.34,0.00,0.00
"NO ABANDONO",64.43,1.20,25.32,3.97,5.05,0.00,0.00
"NO ABANDONO",47.95,3.82,32.78,0.00,12.82,0.00,2.61
"NO ABANDONO",47.95,3.82,32.78,0.00,12.82,0.00,2.61
"ABANDONO",15.18,4.57,9.16,57.32,13.75,0.00,0.00
"ABANDONO",25.33,70.96,0.00,1.99,1.70,0.00,0.00
"NO ABANDONO",30.01,4.73,30.93,2.21,32.11,0.00,0.00
"ABANDONO",0.00,53.96,0.00,26.07,19.95,0.00,0.00
"ABANDONO",15.40,31.19,21.71,25.74,5.94,0.00,0.00
"NO ABANDONO",38.48,0.00,31.88,19.23,10.40,0.00,0.00
"NO ABANDONO",18.52,17.03,43.27,6.66,14.48,0.00,0.00
"NO ABANDONO",13.35,14.26,7.86,34.60,29.91,0.00,0.00
"ABANDONO",24.70,18.80,0.00,44.36,12.12,0.00,0.00
"ABANDONO",4.54,45.74,11.38,15.95,22.37,0.00,0.00
"ABANDONO",0.00,34.40,6.40,13.94,45.24,0.00,0.00
"ABANDONO",0.00,51.93,0.00,25.40,22.66,0.00,0.00
"ABANDONO",3.56,6.29,0.00,49.28,32.62,0.00,0.00
"NO ABANDONO",26.30,0.00,41.45,22.73,9.50,0.00,0.00
"ABANDONO",0.00,59.39,11.16,19.30,8.83,0.00,0.00
"ABANDONO",0.00,66.70,0.00,6.28,16.72,0.00,6.09
"ABANDONO",36.83,58.23,0.00,0.00,4.92,0.00,0.00
"NO ABANDONO",30.12,1.21,40.73,2.95,24.96,0.00,0.00
"ABANDONO",21.85,39.89,18.29,17.28,2.66,0.00,0.00
"NO ABANDONO",49.17,0.00,29.28,8.09,13.43,0.00,0.00
"NO ABANDONO",35.46,6.75,46.36,11.41,0.00,0.00,0.00
"NO ABANDONO",64.47,0.00,26.44,0.00,9.08,0.00,0.00
"NO ABANDONO",75.07,0.00,8.51,6.28,10.12,0.00,0.00
"ABANDONO",9.02,4.44,31.82,46.03,8.67,0.00,0.00
"ABANDONO",0.00,65.05,0.00,5.95,17.96,0.00,11.02
"ABANDONO",2.08,44.57,0.00,14.26,39.07,0.00,0.00
"NO ABANDONO",19.43,0.00,55.07,0.00,25.48,0.00,0.00
"ABANDONO",9.16,23.41,0.00,28.21,12.88,0.00,0.00
"NO ABANDONO",17.04,19.94,35.41,1.14,26.44,0.00,0.00
"NO ABANDONO",34.94,0.00,57.53,0.00,7.51,0.00,0.00
"NO ABANDONO",29.62,0.00,56.24,0.00,14.12,0.00,0.00
"ABANDONO",17.41,6.10,17.21,26.61,32.64,0.00,0.00
"ABANDONO",0.00,24.68,0.00,33.98,39.92,0.00,0.00
"NO ABANDONO",29.63,0.00,0.00,0.00,22.98,0.00,0.00
"NO ABANDONO",24.37,0.00,52.86,0.00,22.76,0.00,0.00
"NO ABANDONO",25.20,0.00,0.00,8.57,31.73,23.09,0.00
"ABANDONO",0.00,74.44,0.00,8.15,17.39,0.00,0.00
"NO ABANDONO",28.22,28.91,33.71,3.33,0.00,0.00,4.05
"NO ABANDONO",44.84,0.00,0.00,0.00,35.95,0.00,16.56
"ABANDONO",24.36,61.09,0.00,0.00,11.79,0.00,2.74
"ABANDONO",24.36,61.09,0.00,0.00,11.79,0.00,2.74
"NO ABANDONO",36.86,0.00,43.80,0.00,3.83,0.00,15.49
"ABANDONO",13.61,39.73,0.00,21.11,16.79,0.00,8.73
"ABANDONO",9.47,84.11,0.00,0.00,6.41,0.00,0.00
"NO ABANDONO",40.18,0.00,31.40,0.00,21.40,0.00,7.01
"ABANDONO",24.63,65.08,0.00,0.00,7.66,0.00,2.61
"ABANDONO",2.51,68.11,0.00,10.12,19.24,0.00,0.00
"ABANDONO",16.40,55.52,0.00,24.68,3.39,0.00,0.00
"NO ABANDONO",36.60,0.00,51.88,0.00,7.39,0.00,4.11
"ABANDONO",0.00,45.92,0.00,44.75,9.32,0.00,0.00
"ABANDONO",32.12,58.91,0.00,0.00,8.96,0.00,0.00
"NO ABANDONO",29.24,19.18,39.76,11.80,0.00,0.00,0.00
"ABANDONO",30.00,63.48,0.00,3.53,2.97,0.00,0.00
"ABANDONO",33.39,55.05,0.00,11.54,0.00,0.00,0.00
"ABANDONO",0.00,57.44,0.00,16.49,11.80,0.00,1.20
"ABANDONO",0.00,81.19,0.00,17.29,1.51,0.00,0.00
"ABANDONO",0.00,100.00,0.00,0.00,0.00,0.00,0.00
"ABANDONO",15.41,61.41,0.00,0.00,9.47,0.00,13.69
"ABANDONO",0.00,8.80,0.00,83.75,7.44,0.00,0.00
"ABANDONO",13.59,53.41,0.00,15.56,0.00,0.00,16.23
"ABANDONO",14.05,47.48,20.37,15.67,2.41,0.00,0.00
"ABANDONO",0.00,32.76,2.22,65.00,0.00,0.00,0.00
"NO ABANDONO",13.85,0.00,39.73,27.70,18.70,0.00,0.00
"ABANDONO",0.00,46.74,6.99,12.60,20.39,0.00,0.00
"ABANDONO",0.00,19.72,0.00,43.87,36.40,0.00,0.00
"NO ABANDONO",26.84,66.18,0.00,3.44,0.00,0.00,1.36
"ABANDONO",9.31,54.04,0.00,11.65,6.19,0.00,16.75
"ABANDONO",12.79,79.82,0.00,0.00,7.38,0.00,0.00
"ABANDONO",0.00,55.59,0.00,1.82,21.58,0.00,0.00
"ABANDONO",32.10,58.18,0.00,0.00,4.59,0.00,5.12
"NO ABANDONO",23.16,11.11,47.16,13.45,3.29,0.00,1.81
"ABANDONO",12.90,25.31,0.00,43.55,13.21,0.00,5.00
"ABANDONO",6.23,25.89,0.00,52.21,15.65,0.00,0.00
"ABANDONO",6.77,24.23,0.00,48.27,20.72,0.00,0.00
"ABANDONO",0.00,69.68,0.00,6.10,6.68,0.00,17.52
"ABANDONO",10.54,51.71,0.00,23.65,0.00,0.00,14.08
"ABANDONO",17.14,65.40,0.00,17.45,0.00,0.00,0.00
"ABANDONO",29.52,58.26,0.00,5.67,0.00,0.00,6.54
"ABANDONO",9.10,51.38,0.00,34.35,5.14,0.00,0.00
"ABANDONO",9.02,39.90,0.00,23.98,3.26,0.00,23.82
"ABANDONO",14.36,31.13,0.00,0.00,9.44,0.00,45.05
"ABANDONO",36.88,52.79,5.12,5.20,0.00,0.00,0.00
"ABANDONO",22.83,43.92,0.00,15.44,0.00,0.00,17.79
"ABANDONO",0.00,32.34,0.00,48.88,18.77,0.00,0.00
"ABANDONO",0.00,45.96,27.07,26.95,0.00,0.00,0.00
"ABANDONO",0.00,42.10,26.53,13.79,17.56,0.00,0.00
"ABANDONO",6.36,29.32,0.00,20.58,24.22,0.00,12.37
"NO ABANDONO",42.98,0.00,28.97,3.97,12.11,0.00,10.52
"ABANDONO",17.18,30.62,0.00,50.96,1.22,0.00,0.00
"ABANDONO",20.64,39.46,0.00,30.36,8.16,0.00,1.34
"ABANDONO",0.00,43.23,9.44,47.31,0.00,0.00,0.00
"ABANDONO",26.76,62.96,0.00,2.08,6.99,0.00,1.18
"ABANDONO",12.53,40.33,8.00,28.68,10.43,0.00,0.00
"ABANDONO",6.69,29.43,9.71,29.15,17.11,0.00,0.00
"ABANDONO",0.00,56.57,7.69,5.77,21.86,0.00,0.00
"ABANDONO",38.14,56.18,0.00,0.00,1.45,0.00,4.22
"ABANDONO",12.22,44.41,0.00,26.73,15.46,0.00,1.15
"ABANDONO",23.65,62.17,8.07,6.10,0.00,0.00,0.00
"NO ABANDONO",76.27,5.22,4.83,2.47,6.49,0.00,4.68
"NO ABANDONO",51.26,0.00,26.88,3.21,10.75,0.00,0.00
"ABANDONO",32.41,47.61,0.00,14.03,5.92,0.00,0.00
"ABANDONO",0.00,22.28,47.79,23.11,6.79,0.00,0.00
"NO ABANDONO",46.42,0.00,29.45,17.60,4.56,0.00,0.00
"ABANDONO",5.73,56.38,0.00,22.10,13.53,0.00,2.24
"NO ABANDONO",40.97,0.00,50.23,0.00,8.78,0.00,0.00
"NO ABANDONO",9.85,0.00,0.00,2.68,29.63,56.30,1.52
"ABANDONO",9.73,45.67,0.00,18.31,24.33,0.00,1.93
"ABANDONO",0.00,55.14,0.00,40.83,4.01,0.00,0.00
"ABANDONO",14.04,42.38,0.00,35.31,8.25,0.00,0.00
"NO ABANDONO",57.24,0.00,0.00,10.82,23.86,3.79,0.00
"ABANDONO",20.52,38.04,17.77,23.65,0.00,0.00,0.00
"ABANDONO",22.94,51.38,0.00,3.12,3.26,0.00,17.25
"ABANDONO",0.00,59.09,0.00,12.39,4.53,0.00,16.90
"ABANDONO",18.55,49.08,10.94,10.72,0.00,0.00,10.68
"ABANDONO",17.53,28.34,14.53,33.24,6.33,0.00,0.00
"NO ABANDONO",37.12,4.98,35.16,6.61,16.11,0.00,0.00
"NO ABANDONO",39.16,2.44,31.92,2.51,23.95,0.00,0.00
"ABANDONO",11.23,25.70,0.00,63.05,0.00,0.00,0.00
"NO ABANDONO",32.73,5.05,20.65,26.77,11.03,0.00,0.00
"NO ABANDONO",44.52,2.41,18.18,21.26,13.61,0.00,0.00
"NO ABANDONO",55.93,0.00,20.03,11.66,12.36,0.00,0.00
"NO ABANDONO",54.26,0.00,34.50,0.00,9.70,0.00,0.00
"ABANDONO",0.00,82.06,0.00,7.00,6.67,0.00,4.25
"NO ABANDONO",30.88,0.00,22.89,7.04,21.42,0.00,17.75
"NO ABANDONO",22.30,0.00,63.01,5.06,9.62,0.00,0.00
"ABANDONO",0.00,88.57,0.00,2.51,6.01,0.00,2.89
"ABANDONO",20.60,63.09,0.00,13.32,2.97,0.00,0.00
"NO ABANDONO",34.46,5.71,34.67,3.54,21.60,0.00,0.00
"NO ABANDONO",12.90,0.00,51.13,0.00,35.95,0.00,0.00
"NO ABANDONO",15.81,0.00,66.46,3.69,14.01,0.00,0.00
"ABANDONO",10.55,13.63,15.58,20.35,39.86,0.00,0.00
"ABANDONO",2.92,16.73,3.93,54.15,22.24,0.00,0.00
"NO ABANDONO",38.02,0.00,25.58,6.79,29.59,0.00,0.00
"NO ABANDONO",0.00,19.96,44.27,9.13,22.16,4.46,0.00
"ABANDONO",0.00,54.19,2.89,10.16,23.93,8.81,0.00
"NO ABANDONO",0.00,3.56,61.22,8.23,26.97,0.00,0.00
"ABANDONO",2.88,40.16,12.29,6.33,31.94,0.00,6.37
"ABANDONO",1.13,46.45,11.48,3.61,32.36,0.00,4.94
"ABANDONO",0.00,70.93,0.00,18.29,10.77,0.00,0.00
"ABANDONO",0.00,50.18,33.59,5.72,10.48,0.00,0.00
"NO ABANDONO",28.05,3.96,33.17,0.00,34.79,0.00,0.00
"NO ABANDONO",0.00,2.87,53.48,18.88,24.75,0.00,0.00
"ABANDONO",6.82,77.91,0.00,6.18,9.07,0.00,0.00
"NO ABANDONO",14.42,0.00,0.00,28.69,23.88,32.99,0.00
"ABANDONO",2.20,49.18,14.73,16.85,8.94,0.00,8.06
"NO ABANDONO",9.17,17.78,0.00,15.44,21.60,0.00,0.00
"NO ABANDONO",28.64,0.00,20.22,0.00,16.30,0.00,5.43
"NO ABANDONO",19.78,0.00,0.00,0.00,25.50,54.71,0.00
"NO ABANDONO",37.12,1.89,34.06,4.89,20.34,0.00,1.67
"NO ABANDONO",37.12,1.89,34.06,4.89,20.34,0.00,1.67
"NO ABANDONO",14.14,0.00,45.16,0.00,30.47,0.00,10.21
"NO ABANDONO",42.99,0.00,36.21,0.00,20.79,0.00,0.00
"NO ABANDONO",37.44,0.00,41.84,0.00,18.74,0.00,1.97
"NO ABANDONO",52.30,0.00,25.43,11.79,10.46,0.00,0.00
"NO ABANDONO",58.16,0.00,37.74,0.00,4.09,0.00,0.00
"ABANDONO",0.00,84.29,0.00,12.14,3.55,0.00,0.00
"NO ABANDONO",7.42,0.00,0.00,7.46,21.13,56.92,7.05
"NO ABANDONO",40.86,6.72,28.36,14.17,9.87,0.00,0.00
"ABANDONO",5.97,45.26,13.85,12.69,22.20,0.00,0.00
"NO ABANDONO",52.15,0.00,23.87,23.97,0.00,0.00,0.00
"NO ABANDONO",10.15,0.00,0.00,0.00,37.36,34.84,17.63
"ABANDONO",0.00,64.65,11.08,7.09,2.97,0.00,0.00
"NO ABANDONO",4.74,0.00,0.00,13.97,8.65,67.76,4.86
"NO ABANDONO",26.32,0.00,0.00,0.00,25.03,48.64,0.00
"NO ABANDONO",25.27,0.00,0.00,6.73,26.88,38.58,2.51
"ABANDONO",13.17,58.01,28.80,0.00,0.00,0.00,0.00
"ABANDONO",20.73,37.64,11.72,6.73,1.42,0.00,21.73
"ABANDONO",0.00,59.95,0.00,8.43,25.21,0.00,6.38
"NO ABANDONO",15.84,0.00,47.82,7.13,26.38,0.00,2.82
"NO ABANDONO",16.70,0.00,45.80,2.69,25.96,0.00,8.83
"NO ABANDONO",20.33,0.00,28.88,3.36,25.96,0.00,21.45
"NO ABANDONO",14.05,1.14,51.13,1.35,32.31,0.00,0.00
"NO ABANDONO",14.05,1.14,51.13,1.35,32.31,0.00,0.00
"NO ABANDONO",14.05,1.14,51.13,1.35,32.31,0.00,0.00
"ABANDONO",0.00,42.46,23.43,10.29,23.80,0.00,0.00
"ABANDONO",0.00,52.37,0.00,43.91,3.70,0.00,0.00
"NO ABANDONO",14.13,0.00,0.00,0.00,43.77,42.08,0.00
"NO ABANDONO",33.69,0.00,48.40,1.66,16.22,0.00,0.00
"NO ABANDONO",12.82,0.00,0.00,4.45,24.74,56.01,1.95
"NO ABANDONO",13.69,0.00,0.00,6.27,41.52,38.51,0.00
"NO ABANDONO",13.65,4.71,36.30,15.59,29.72,0.00,0.00
"NO ABANDONO",29.61,0.00,49.72,1.47,19.18,0.00,0.00
"NO ABANDONO",11.04,0.00,43.14,2.87,41.12,0.00,1.80
"NO ABANDONO",24.78,0.00,0.00,1.24,7.07,66.89,0.00
"NO ABANDONO",14.23,0.00,0.00,0.00,40.83,44.93,0.00
"NO ABANDONO",18.19,0.00,0.00,3.03,30.85,47.92,0.00
"NO ABANDONO",14.49,0.00,0.00,0.00,45.01,40.49,0.00
"ABANDONO",0.00,27.88,16.08,30.99,25.04,0.00,0.00
"ABANDONO",0.00,27.25,18.83,5.24,39.30,0.00,9.36
"NO ABANDONO",55.72,6.25,19.79,3.89,14.34,0.00,0.00
"ABANDONO",15.43,1.64,0.00,53.95,25.50,0.00,0.00
"ABANDONO",2.37,33.18,0.00,30.13,34.30,0.00,0.00
"ABANDONO",16.90,46.20,0.00,0.00,0.00,0.00,36.89
"ABANDONO",3.51,33.53,5.27,10.10,45.79,0.00,1.78
"ABANDONO",36.03,52.01,0.00,0.00,0.00,0.00,11.94
"ABANDONO",0.00,14.05,12.33,40.51,22.24,0.00,10.85
"ABANDONO",15.11,48.89,0.00,22.98,0.00,0.00,13.01
"ABANDONO",0.00,53.19,15.42,30.06,0.00,0.00,0.00
"ABANDONO",0.00,32.96,20.10,25.48,21.44,0.00,0.00
"NO ABANDONO",16.32,0.00,58.13,2.81,22.71,0.00,0.00
"NO ABANDONO",46.16,0.00,37.14,12.74,3.94,0.00,0.00
"NO ABANDONO",40.88,0.00,12.37,0.00,10.68,10.30,0.00
"NO ABANDONO",23.24,0.00,0.00,0.00,25.98,27.57,0.00
"NO ABANDONO",31.98,0.00,0.00,0.00,19.93,27.63,0.00
"NO ABANDONO",38.91,0.00,0.00,0.00,16.45,26.73,0.00
"NO ABANDONO",17.74,0.00,0.00,0.00,37.16,45.09,0.00
"NO ABANDONO",66.82,0.00,33.17,0.00,0.00,0.00,0.00
"NO ABANDONO",80.98,0.00,16.40,1.45,1.15,0.00,0.00
"NO ABANDONO",64.35,0.00,23.82,0.00,11.82,0.00,0.00
"NO ABANDONO",60.87,0.00,23.52,0.00,7.70,0.00,0.00
"NO ABANDONO",18.62,0.00,0.00,0.00,36.37,44.99,0.00
"NO ABANDONO",13.14,0.00,0.00,0.00,39.05,33.48,14.31
"NO ABANDONO",21.74,0.00,0.00,12.30,19.97,45.97,0.00
"NO ABANDONO",22.28,0.00,0.00,1.48,19.52,56.70,0.00
"NO ABANDONO",16.91,0.00,0.00,0.00,40.25,41.42,1.40
"NO ABANDONO",9.23,0.00,49.48,15.95,25.31,0.00,0.00
"NO ABANDONO",15.83,0.00,0.00,6.43,33.14,44.58,0.00
"NO ABANDONO",15.83,0.00,0.00,6.43,33.14,44.58,0.00
"NO ABANDONO",18.09,0.00,0.00,0.00,25.83,48.90,7.15
"NO ABANDONO",44.63,0.00,0.00,0.00,16.54,38.81,0.00
"NO ABANDONO",5.73,0.00,0.00,8.47,25.42,60.36,0.00
"NO ABANDONO",18.09,0.00,0.00,0.00,25.83,48.90,7.15
"NO ABANDONO",44.63,0.00,0.00,0.00,16.54,38.81,0.00
"NO ABANDONO",5.73,0.00,0.00,8.47,25.42,60.36,0.00
"NO ABANDONO",18.09,0.00,0.00,0.00,25.83,48.90,7.15
"NO ABANDONO",17.02,0.00,51.10,0.00,26.80,0.00,5.06
"NO ABANDONO",15.65,0.00,55.60,2.02,26.71,0.00,0.00
"NO ABANDONO",45.10,0.00,46.69,0.00,8.19,0.00,0.00
"NO ABANDONO",42.44,0.00,0.00,2.28,9.96,45.30,0.00
"NO ABANDONO",8.00,16.45,9.24,13.83,1.52,50.92,0.00
"NO ABANDONO",20.36,0.00,0.00,3.39,8.11,68.12,0.00
"NO ABANDONO",29.40,0.00,23.06,7.13,31.44,0.00,0.00
"ABANDONO",23.82,63.42,0.00,8.66,4.07,0.00,0.00
"ABANDONO",0.00,61.91,0.00,9.94,15.57,0.00,0.00
"NO ABANDONO",16.91,0.00,0.00,0.00,25.37,56.19,1.51
"NO ABANDONO",13.06,2.92,50.44,16.33,16.07,0.00,1.14
"NO ABANDONO",4.78,2.40,54.68,5.54,32.57,0.00,0.00
"NO ABANDONO",26.61,0.00,0.00,0.00,20.75,52.63,0.00
"NO ABANDONO",23.70,0.00,0.00,0.00,16.31,58.63,1.34
"NO ABANDONO",23.70,0.00,0.00,0.00,16.31,58.63,1.34
"NO ABANDONO",29.00,0.00,0.00,15.86,55.12,0.00,0.00
"NO ABANDONO",11.60,0.00,0.00,0.00,25.20,63.18,0.00
"NO ABANDONO",23.28,0.00,0.00,0.00,16.43,58.97,1.29
"NO ABANDONO",23.28,0.00,0.00,0.00,16.43,58.97,1.29
"NO ABANDONO",13.14,0.00,0.00,0.00,19.06,50.60,4.28
"ABANDONO",19.46,44.01,8.49,0.00,1.93,0.00,26.08
"NO ABANDONO",35.50,3.97,38.05,3.20,19.25,0.00,0.00
"NO ABANDONO",18.13,5.11,0.00,0.00,25.66,51.09,0.00
"NO ABANDONO",41.97,0.00,44.82,0.00,13.20,0.00,0.00
"NO ABANDONO",41.97,0.00,44.82,0.00,13.20,0.00,0.00
"ABANDONO",18.83,31.37,10.83,28.80,3.97,0.00,3.86
"NO ABANDONO",76.41,0.00,0.00,0.00,13.81,0.00,5.74
"NO ABANDONO",67.00,0.00,21.54,2.74,8.70,0.00,0.00
"NO ABANDONO",24.86,0.00,0.00,3.30,24.16,47.65,0.00
"NO ABANDONO",25.65,0.00,64.75,0.00,9.58,0.00,0.00
"NO ABANDONO",6.33,0.00,0.00,1.60,42.75,46.74,2.55
"NO ABANDONO",34.34,52.09,3.31,0.00,7.19,0.00,3.05
"ABANDONO",16.29,76.76,3.40,0.00,0.00,0.00,3.53
"ABANDONO",12.33,71.17,0.00,0.00,8.29,0.00,8.19
"ABANDONO",14.57,67.24,0.00,0.00,2.57,0.00,15.60
"ABANDONO",7.63,65.83,6.89,7.63,1.66,0.00,10.33
"ABANDONO",16.88,54.31,10.60,11.54,5.47,0.00,0.00
"NO ABANDONO",15.62,0.00,0.00,1.08,34.56,38.96,9.76
"NO ABANDONO",58.82,0.00,32.10,1.15,7.91,0.00,0.00
"NO ABANDONO",10.35,0.00,0.00,5.60,34.26,49.77,0.00
"NO ABANDONO",29.80,0.00,54.07,0.00,10.91,0.00,5.20
"NO ABANDONO",59.33,6.36,17.98,0.00,12.01,0.00,4.29
"ABANDONO",29.51,62.46,0.00,0.00,0.00,0.00,8.01
"NO ABANDONO",43.29,1.78,46.58,3.45,4.87,0.00,0.00
"NO ABANDONO",41.18,3.24,41.82,0.00,6.88,0.00,0.00
"NO ABANDONO",12.03,4.66,50.65,1.87,29.41,0.00,1.34
"NO ABANDONO",7.31,0.00,0.00,2.49,30.23,44.32,15.62
"NO ABANDONO",39.93,0.00,0.00,18.33,35.34,0.00,0.00
"NO ABANDONO",24.56,0.00,0.00,0.00,19.66,50.57,0.00
"NO ABANDONO",6.73,2.98,0.00,2.04,18.48,69.75,0.00
"ABANDONO",0.00,25.18,41.44,6.33,27.03,0.00,0.00
"ABANDONO",0.00,47.93,21.77,8.52,6.75,0.00,5.68
"ABANDONO",0.00,47.93,21.77,8.52,6.75,0.00,5.68
"NO ABANDONO",18.47,0.00,0.00,0.00,39.79,41.73,0.00
"NO ABANDONO",19.99,0.00,0.00,2.46,24.71,52.82,0.00
"NO ABANDONO",34.77,0.00,0.00,2.82,17.92,41.38,3.08
"NO ABANDONO",7.00,0.00,0.00,0.00,21.62,56.85,14.52
"NO ABANDONO",24.15,0.00,0.00,4.77,15.38,54.52,1.17
"NO ABANDONO",67.97,0.00,6.98,5.57,19.46,0.00,0.00
"NO ABANDONO",12.33,0.00,0.00,1.38,17.55,68.71,0.00
"NO ABANDONO",57.88,4.28,24.65,0.00,13.18,0.00,0.00
"NO ABANDONO",40.22,0.00,51.86,0.00,7.90,0.00,0.00
"NO ABANDONO",36.62,3.12,38.51,0.00,21.74,0.00,0.00
"NO ABANDONO",37.41,2.94,0.00,7.00,5.65,45.14,1.82
"NO ABANDONO",38.26,0.00,40.17,0.00,21.56,0.00,0.00
"NO ABANDONO",18.50,0.00,49.88,0.00,31.60,0.00,0.00
"NO ABANDONO",29.83,0.00,42.40,9.68,18.07,0.00,0.00
"NO ABANDONO",25.57,0.00,32.65,0.00,36.62,0.00,0.00
"NO ABANDONO",26.51,0.00,44.96,0.00,28.51,0.00,0.00
"NO ABANDONO",31.93,0.00,38.67,3.90,25.49,0.00,0.00
"NO ABANDONO",34.60,0.00,38.04,0.00,27.34,0.00,0.00
"NO ABANDONO",21.41,0.00,0.00,4.42,45.42,28.72,0.00
"NO ABANDONO",26.51,0.00,44.96,0.00,28.51,0.00,0.00
"NO ABANDONO",30.16,12.91,44.82,0.00,12.10,0.00,0.00
"NO ABANDONO",27.20,0.00,46.26,0.00,26.52,0.00,0.00
"NO ABANDONO",35.43,0.00,0.00,0.00,57.34,0.00,7.22
"NO ABANDONO",67.21,2.06,26.34,0.00,0.00,0.00,4.37
"ABANDONO",13.97,74.25,0.00,0.00,3.04,0.00,8.71
"ABANDONO",18.20,45.70,16.94,0.00,10.14,0.00,9.00
"ABANDONO",0.00,7.44,0.00,4.38,88.16,0.00,0.00
"ABANDONO",0.00,31.23,19.16,17.57,10.13,0.00,21.88
"ABANDONO",2.31,48.54,28.67,12.78,2.95,0.00,4.72
"NO ABANDONO",36.44,0.00,14.28,6.36,7.47,35.43,0.00
"ABANDONO",0.00,10.93,18.83,40.78,29.44,0.00,0.00
"NO ABANDONO",36.39,0.00,24.31,0.00,8.12,0.00,0.00
"NO ABANDONO",44.85,0.00,0.00,0.00,8.50,32.59,0.00
"NO ABANDONO",40.79,0.00,29.60,2.58,25.55,0.00,1.45
"NO ABANDONO",40.79,0.00,29.60,2.58,25.55,0.00,1.45
"NO ABANDONO",45.20,0.00,30.51,2.31,21.97,0.00,0.00
