"fot_codigo","POR_CULT","POR_CIELO","POR_PAISAJE","PAN_DET","HERBACEO O LENOSO","AB_REV"
"1988283",67.01,8.25,0.00,"Panorámica","H",0
"1988284",9.95,24.87,6.38,"Panorámica","H",0
"1988289",51.49,13.48,0.00,"Panorámica","H",0
"1988290",34.52,9.29,0.00,"Panorámica","H",0
"1988293",32.44,11.25,5.39,"Panorámica","H",0
"1988301",44.53,6.27,0.00,"Panorámica","H",0
"1988303",26.53,17.24,0.00,"Panorámica","H",0
"1988306",38.20,18.68,0.00,"Panorámica","H",0
"1988317",44.64,3.63,0.00,"Panorámica","H",0
"1988319",44.93,2.70,5.36,"Panorámica","H",0
"1988336",49.30,20.76,0.00,"Panorámica","H",0
"1988360",27.58,14.45,24.65,"Panorámica","H",0
"1988377",4.98,23.92,11.93,"Panorámica","H",0
"1988379",21.83,32.01,1.68,"Panorámica","H",0
"1988384",42.51,10.06,10.06,"Panorámica","H",0
"1988392",38.54,27.19,0.00,"Panorámica","H",0
"1988423",45.39,27.98,0.00,"Panorámica","H",0
"1988424",75.29,10.60,3.89,"Detalle","H",0
"1988425",15.19,31.67,9.04,"Panorámica","H",0
"1988454",44.47,8.46,0.00,"Panorámica","H",0
"1988457",67.93,4.51,1.86,"Panorámica","H",0
"1988460",28.16,25.08,8.02,"Panorámica","H",0
"1988461",33.70,22.54,1.93,"Panorámica","H",0
"1988462",51.54,11.15,0.00,"Panorámica","H",0
"1988463",10.57,21.15,0.00,"Panorámica","H",0
"1988465",17.41,22.98,0.00,"Panorámica","H",0
"1988522",33.60,30.46,0.00,"Panorámica","H",0
"1988532",72.73,13.76,3.45,"Detalle","H",0
"1988533",62.02,6.47,0.00,"Detalle","H",0
"1988534",46.90,8.61,0.00,"Panorámica","H",0
"1988555",26.34,14.51,0.00,"Panorámica","H",0
"1988574",39.69,9.78,0.00,"Panorámica","H",0
"1988575",11.99,9.97,11.26,"Panorámica","H",0
"1988596",40.66,29.37,0.00,"Panorámica","H",0
"1988599",31.30,2.72,0.00,"Panorámica","H",0
"1988640",18.29,15.32,14.05,"Panorámica","H",0
"1988641",33.39,11.38,0.00,"Panorámica","H",0
"1988646",11.81,18.60,0.00,"Panorámica","H",0
"1988662",68.69,1.02,5.86,"Detalle","H",0
"1988665",27.33,9.09,4.77,"Panorámica","H",0
"1988666",32.11,20.79,0.00,"Panorámica","H",0
"1988668",40.33,32.43,0.00,"Panorámica","H",0
"1988673",31.11,27.16,0.00,"Panorámica","H",0
"1988681",50.98,10.45,8.49,"Panorámica","H",0
"1988685",41.80,15.90,2.10,"Panorámica","H",0
"1988691",14.27,28.10,0.00,"Panorámica","H",0
"1988695",74.02,2.01,0.00,"Panorámica","H",0
"1988703",47.25,16.63,0.00,"Panorámica","H",0
"1988756",36.44,34.01,0.00,"Panorámica","H",0
"1988757",39.03,33.34,0.00,"Panorámica","H",0
"1988761",36.11,22.17,0.00,"Panorámica","H",0
"1988763",31.56,35.00,0.00,"Panorámica","H",0
"1988768",27.61,19.22,0.00,"Panorámica","H",0
"1988770",23.74,22.75,0.00,"Panorámica","H",0
"1988771",35.96,18.57,0.00,"Panorámica","H",0
"1988774",56.94,17.44,0.00,"Panorámica","H",0
"1988775",36.83,19.67,0.00,"Panorámica","H",0
"1988778",44.84,27.13,3.92,"Panorámica","H",0
"1988787",6.05,6.30,0.00,"Panorámica","H",0
"1988793",43.22,10.39,0.00,"Panorámica","H",0
"1988794",45.12,9.78,2.18,"Panorámica","H",0
"1988795",62.07,4.58,0.00,"Panorámica","H",0
"1988796",47.42,23.25,2.17,"Panorámica","H",0
"1988797",23.49,25.46,0.00,"Panorámica","H",0
"1988798",18.34,9.67,0.00,"Panorámica","H",0
"1988799",53.63,19.80,10.50,"Panorámica","H",0
"1988801",56.86,0.00,0.00,"Panorámica","H",0
"1988805",21.29,30.56,0.00,"Panorámica","H",0
"1988806",31.86,17.91,2.12,"Panorámica","H",0
"1988807",61.77,3.41,12.01,"Panorámica","H",0
"1988808",53.98,8.90,5.25,"Panorámica","H",0
"1988812",65.77,9.99,0.00,"Panorámica","H",0
"1988814",46.18,13.23,10.21,"Panorámica","H",0
"1988817",52.30,10.77,0.00,"Panorámica","H",0
"1988818",18.56,7.31,0.00,"Panorámica","H",0
"1988820",56.82,21.78,3.43,"Panorámica","H",0
"1988821",41.18,14.20,2.69,"Panorámica","H",0
"1988822",0.00,28.10,0.00,"Panorámica","H",0
"1988823",5.06,10.25,2.01,"Panorámica","H",0
"1988831",45.81,12.06,0.00,"Panorámica","H",0
"1988832",42.72,17.43,0.00,"Panorámica","H",0
"1988835",34.47,17.21,0.00,"Panorámica","H",0
"1988836",33.22,12.51,0.00,"Panorámica","H",0
"1988841",13.94,15.12,2.06,"Panorámica","H",0
"1988842",43.82,10.35,0.00,"Panorámica","H",0
"1988849",34.02,4.65,0.00,"Panorámica","H",0
"1988850",60.35,10.18,2.49,"Panorámica","H",0
"1988851",25.09,10.19,0.00,"Panorámica","H",0
"1988884",54.39,22.32,1.38,"Panorámica","H",0
"1988885",41.37,28.12,0.00,"Panorámica","H",0
"1988886",30.37,31.76,0.00,"Panorámica","H",0
"1988898",24.63,26.23,0.00,"Panorámica","H",0
"1988901",55.94,33.03,5.48,"Panorámica","H",0
"1988917",68.11,0.00,26.73,"Panorámica","H",0
"1988936",43.84,4.93,0.00,"Panorámica","H",0
"1988937",38.06,25.70,1.57,"Panorámica","H",0
"1988948",45.33,27.68,0.00,"Panorámica","H",0
"1988961",46.78,15.32,0.00,"Panorámica","H",0
"1988962",33.02,30.06,0.00,"Panorámica","H",0
"1988963",43.50,21.32,0.00,"Panorámica","H",0
"1988966",23.62,13.11,0.00,"Panorámica","H",0
"1988967",32.41,22.84,0.00,"Panorámica","H",0
"1988970",81.17,12.81,0.00,"Detalle","H",0
"1988971",40.70,15.30,0.00,"Panorámica","H",0
"1988974",32.91,13.65,0.00,"Panorámica","H",0
"1988981",27.00,29.14,0.00,"Panorámica","H",0
"1988996",44.95,8.67,0.00,"Panorámica","H",0
"1989000",36.88,2.50,0.00,"Panorámica","H",0
"1989002",59.43,6.21,0.00,"Detalle","H",0
"1989003",56.37,19.32,0.00,"Panorámica","H",0
"1989006",60.55,7.48,0.00,"Detalle","H",0
"1989008",34.11,9.24,0.00,"Panorámica","H",0
"1989009",59.07,0.00,0.00,"Panorámica","H",0
"1989010",39.75,4.74,0.00,"Panorámica","H",0
"1989011",28.15,14.78,0.00,"Panorámica","H",0
"1989012",8.65,16.09,0.00,"Panorámica","H",0
"1989013",62.07,16.41,3.20,"Panorámica","H",0
"1989014",34.83,28.94,0.00,"Panorámica","H",0
"1989015",41.40,3.81,0.00,"Panorámica","H",0
"1989025",33.59,24.40,1.70,"Panorámica","H",0
"1989029",18.59,24.51,2.70,"Panorámica","H",0
"1989030",2.64,26.33,1.62,"Panorámica","H",0
"1989031",15.71,22.73,1.07,"Panorámica","H",0
"1989032",18.19,4.96,0.00,"Panorámica","H",0
"1989033",30.96,23.97,0.00,"Panorámica","H",0
"1989034",33.88,16.79,0.00,"Panorámica","H",0
"1989035",14.59,35.09,0.00,"Panorámica","H",0
"1989036",18.63,30.89,2.14,"Panorámica","H",0
"1989039",25.38,32.83,0.00,"Panorámica","H",0
"1989040",21.76,22.93,0.00,"Panorámica","H",0
"1989041",27.01,15.90,2.39,"Panorámica","H",0
"1989043",12.39,21.82,0.00,"Panorámica","H",0
"1989045",43.20,18.84,4.61,"Panorámica","H",0
"1989046",33.50,18.76,0.00,"Panorámica","H",0
"1989071",20.59,27.45,0.00,"Panorámica","H",0
"1989072",30.71,22.02,1.69,"Panorámica","H",0
"1989073",43.55,23.73,0.00,"Panorámica","H",0
"1989173",60.41,0.00,6.93,"Detalle","H",0
"1989182",32.14,19.30,0.00,"Panorámica","H",0
"1989183",53.24,17.80,0.00,"Panorámica","H",0
"1989207",64.21,11.39,18.96,"Panorámica","H",0
"1989224",33.99,17.34,0.00,"Panorámica","H",0
"1989227",32.18,38.81,6.46,"Panorámica","H",0
"1989230",53.37,19.42,0.00,"Panorámica","H",0
"1989233",40.22,14.64,1.65,"Panorámica","H",0
"1989252",32.69,24.12,9.80,"Panorámica","H",0
"1989254",51.09,21.81,0.00,"Panorámica","H",0
"1989257",46.35,27.18,0.00,"Panorámica","H",0
"1989259",41.20,25.03,0.00,"Panorámica","H",0
"1989260",29.91,29.65,0.00,"Panorámica","H",0
"1989263",46.92,18.44,2.75,"Panorámica","H",0
"1989266",63.02,21.68,11.90,"Panorámica","H",0
"1989270",58.57,17.31,0.00,"Panorámica","H",0
"1989318",52.60,17.11,1.32,"Panorámica","H",0
"1989337",61.97,13.68,1.81,"Panorámica","H",0
"1989340",40.51,20.03,0.00,"Panorámica","H",0
"1989358",16.90,31.73,0.00,"Panorámica","H",0
"1989359",42.67,21.25,9.14,"Panorámica","H",0
"1989363",15.37,14.17,1.90,"Panorámica","H",0
"1989364",11.69,9.88,0.00,"Panorámica","H",0
"1989369",50.88,14.86,3.21,"Panorámica","H",0
"1989379",49.68,16.71,2.21,"Panorámica","H",0
"1989383",69.09,7.01,0.00,"Detalle","H",0
"1989388",60.03,10.60,0.00,"Detalle","H",0
"1989389",37.81,19.54,1.31,"Panorámica","H",0
"1989390",79.48,13.50,3.37,"Panorámica","H",0
"1989391",62.02,7.68,1.87,"Detalle","H",0
"1989392",69.83,8.97,0.00,"Detalle","H",0
"1989395",43.73,14.11,0.00,"Panorámica","H",0
"1989402",27.94,21.49,8.74,"Panorámica","H",0
"1989405",28.75,34.86,0.00,"Panorámica","H",0
"1989407",26.98,8.42,0.00,"Panorámica","H",0
"1989409",56.57,13.66,0.00,"Panorámica","H",0
"1989410",48.95,9.48,0.00,"Detalle","H",0
"1989419",57.98,5.63,8.25,"Panorámica","H",0
"1989421",53.09,8.36,1.63,"Detalle","H",0
"1989422",34.09,19.83,1.96,"Panorámica","H",0
"1989423",68.75,12.88,0.00,"Detalle","H",0
"1989424",60.83,14.15,0.00,"Panorámica","H",0
"1989425",35.09,22.06,1.68,"Panorámica","H",0
"1989426",25.35,8.49,0.00,"Panorámica","H",0
"1989427",39.19,10.66,2.78,"Panorámica","H",0
"1989428",58.96,7.84,4.28,"Detalle","H",0
"1989432",44.30,13.19,0.00,"Panorámica","H",0
"1989433",9.66,20.86,4.32,"Panorámica","H",0
"1989448",61.37,5.12,0.00,"Detalle","H",0
"1989452",13.17,26.83,0.00,"Panorámica","H",0
"1989476",71.40,3.07,1.22,"Detalle","H",0
"1989486",54.60,16.72,0.00,"Panorámica","H",0
"1989490",61.73,5.39,0.00,"Detalle","H",0
"1989494",10.18,16.91,1.47,"Panorámica","H",0
"1989495",45.09,8.12,0.00,"Panorámica","H",0
"1989515",56.27,12.77,0.00,"Panorámica","H",0
"1989526",75.20,6.97,1.04,"Detalle","H",0
"1989527",57.60,6.49,2.36,"Detalle","H",0
"1989529",62.42,11.26,2.95,"Panorámica","H",0
"1989531",26.09,37.56,0.00,"Panorámica","H",0
"1989535",25.97,13.39,2.78,"Panorámica","H",0
"1989541",24.15,24.65,0.00,"Panorámica","H",0
"1989552",54.78,14.90,0.00,"Panorámica","H",0
"1989565",63.93,4.53,0.00,"Detalle","H",0
"1989572",25.38,9.76,16.54,"Panorámica","H",0
"1989573",22.92,0.00,3.14,"Panorámica","H",0
"1989575",46.57,0.00,4.89,"Detalle","H",0
"1989580",48.48,21.49,0.00,"Panorámica","H",0
"1989581",32.02,0.00,0.00,"Panorámica","H",0
"1989583",57.61,0.00,3.61,"Panorámica","H",0
"1989585",25.73,14.44,3.61,"Panorámica","H",0
"1989600",37.92,8.53,1.20,"Detalle","H",0
"1989602",39.51,10.41,2.23,"Panorámica","H",0
"1989617",38.92,13.23,0.00,"Panorámica","H",0
"1989618",84.18,13.50,0.00,"Detalle","H",0
"1989624",35.12,10.26,2.19,"Panorámica","H",0
"1989629",79.26,0.00,0.00,"Detalle","H",0
"1989630",60.80,5.26,4.29,"Detalle","H",0
"1989639",16.80,10.00,12.19,"Panorámica","H",0
"1989640",32.51,12.76,0.00,"Panorámica","H",0
"1989650",33.66,0.00,0.00,"Panorámica","H",0
"1989655",74.39,6.47,0.00,"Detalle","H",0
"1989660",24.27,15.34,6.84,"Panorámica","H",0
"1989690",24.13,25.12,16.40,"Panorámica","H",0
"1989692",37.68,14.08,5.04,"Panorámica","H",0
"1989701",27.66,25.37,0.00,"Panorámica","H",0
"1989704",64.29,12.33,0.00,"Panorámica","H",0
"1989705",48.70,13.95,0.00,"Panorámica","H",0
"1989707",70.23,4.57,0.00,"Detalle","H",0
"1989725",19.85,30.99,0.00,"Panorámica","H",0
"1989766",67.33,12.16,0.00,"Panorámica","H",0
"1989783",22.44,12.58,0.00,"Panorámica","H",0
"1989798",28.96,24.72,2.41,"Panorámica","H",0
"1989799",39.31,16.60,1.26,"Panorámica","H",0
"1989817",40.36,14.93,8.20,"Panorámica","H",0
"1989820",21.67,21.46,0.00,"Panorámica","H",0
"1989822",37.93,9.13,12.03,"Panorámica","H",0
"1989825",49.04,10.19,9.53,"Panorámica","H",0
"1989833",35.58,1.37,0.00,"Panorámica","H",0
"1989834",41.40,7.66,6.89,"Panorámica","H",0
"1989835",33.51,18.53,0.00,"Panorámica","H",0
"1989849",11.54,33.18,14.72,"Panorámica","H",0
"1989850",16.66,17.10,0.00,"Panorámica","H",0
"1989896",48.65,0.00,19.09,"Panorámica","H",0
"1989906",60.06,5.81,4.37,"Detalle","H",0
"1989909",85.67,2.37,0.00,"Detalle","H",0
"1989925",11.35,25.60,0.00,"Panorámica","H",0
"1989942",16.81,14.52,0.00,"Panorámica","H",0
"1989943",36.18,17.74,4.59,"Panorámica","H",0
"1989950",62.21,4.57,0.00,"Detalle","H",0
"1989982",20.35,9.89,6.65,"Panorámica","H",0
"1989983",85.34,1.23,10.09,"Panorámica","H",0
"1989984",28.81,3.61,12.96,"Panorámica","H",0
"1989985",23.01,13.65,11.28,"Panorámica","H",0
"1989987",57.19,17.28,2.16,"Panorámica","H",0
"1989988",15.64,31.11,5.78,"Panorámica","H",0
"1989993",17.12,37.58,0.00,"Panorámica","H",0
"1989994",24.74,33.28,0.00,"Panorámica","H",0
"1989996",50.65,14.60,0.00,"Panorámica","H",0
"1990002",14.08,26.80,0.00,"Panorámica","H",0
"1990004",26.91,27.32,0.00,"Panorámica","H",0
"1990005",66.43,2.09,0.00,"Panorámica","H",0
"1990016",42.15,12.54,2.74,"Panorámica","H",0
"1990017",57.71,2.56,1.48,"Panorámica","H",0
"1990023",42.10,30.66,1.78,"Panorámica","H",0
"1990029",27.12,16.41,4.81,"Panorámica","H",0
"1990030",61.39,15.90,0.00,"Panorámica","H",0
"1990032",53.00,17.16,4.21,"Panorámica","H",0
"1990033",27.72,25.91,2.13,"Panorámica","H",0
"1990048",46.63,14.41,0.00,"Panorámica","H",0
"1990049",48.97,11.65,0.00,"Panorámica","H",0
"1990052",22.31,11.30,11.74,"Panorámica","H",0
"1990053",48.11,11.37,4.99,"Panorámica","H",0
"1990054",56.89,14.63,0.00,"Panorámica","H",0
"1990070",33.63,9.85,0.00,"Panorámica","H",0
"1990085",62.65,6.65,4.92,"Panorámica","H",0
"1990088",59.42,4.64,0.00,"Detalle","H",0
"1990107",16.97,11.61,0.00,"Panorámica","H",0
"1990108",62.37,8.96,1.21,"Panorámica","H",0
"1990121",30.39,21.68,0.00,"Panorámica","H",0
"1990122",14.08,10.44,0.00,"Panorámica","H",0
"1990123",49.03,2.52,0.00,"Panorámica","H",0
"1990125",25.32,11.73,0.00,"Panorámica","H",0
"1990126",30.83,21.69,1.19,"Panorámica","H",0
"1990128",24.78,22.06,0.00,"Panorámica","H",0
"1990131",32.20,2.07,0.00,"Panorámica","H",0
"1990132",60.94,8.01,0.00,"Panorámica","H",0
"1990134",27.30,32.36,0.00,"Panorámica","H",0
"1990141",35.72,22.89,0.00,"Panorámica","H",0
"1990142",41.20,14.00,0.00,"Panorámica","H",0
"1990143",33.04,7.28,0.00,"Panorámica","H",0
"1990144",22.79,23.23,0.00,"Panorámica","H",0
"1990146",34.66,30.63,0.00,"Panorámica","H",0
"1990165",19.70,11.45,7.58,"Panorámica","H",0
"1990166",34.13,12.89,17.82,"Panorámica","H",0
"1990168",22.68,26.44,0.00,"Panorámica","H",0
"1990169",25.93,16.16,13.23,"Panorámica","H",0
"1990170",23.37,11.28,0.00,"Panorámica","H",0
"1990177",66.00,1.50,0.00,"Panorámica","H",0
"1990192",52.99,28.84,2.51,"Panorámica","H",0
"1990193",26.23,5.97,0.00,"Panorámica","H",0
"1990207",22.47,33.55,0.00,"Panorámica","H",0
"1990211",29.12,32.30,0.00,"Panorámica","H",0
"1990214",16.40,23.24,0.00,"Panorámica","H",0
"1990215",17.55,14.19,0.00,"Panorámica","H",0
"1990227",27.14,18.23,0.00,"Panorámica","H",0
"1990242",16.90,29.83,0.00,"Panorámica","H",0
"1990285",44.51,14.47,0.00,"Panorámica","H",0
"1990289",49.97,17.56,0.00,"Panorámica","H",0
"1990295",49.97,17.56,0.00,"Panorámica","H",0
"1990300",55.17,17.53,1.04,"Panorámica","H",0
"1990304",41.20,21.40,0.00,"Panorámica","H",0
"1990309",59.66,13.11,6.59,"Panorámica","H",0
"1990310",27.53,17.78,0.00,"Panorámica","H",0
"1990311",34.49,8.65,1.56,"Panorámica","H",0
"1990314",71.07,5.65,4.91,"Detalle","H",0
"1990315",70.75,6.04,1.44,"Detalle","H",0
"1990316",67.30,11.87,1.41,"Panorámica","H",0
"1990317",62.90,3.17,0.00,"Detalle","H",0
"1990318",79.40,12.30,1.05,"Detalle","H",0
"1990319",68.42,4.84,0.00,"Detalle","H",0
"1990326",27.69,21.42,0.00,"Panorámica","H",0
"1990342",52.20,2.44,0.00,"Detalle","H",0
"1990375",46.54,19.45,1.59,"Panorámica","H",0
"1990380",33.39,27.38,1.80,"Panorámica","H",0
"1990381",56.54,12.43,2.57,"Panorámica","H",0
"1990386",27.05,33.29,0.00,"Panorámica","H",0
"1990387",49.03,8.07,1.66,"Panorámica","H",0
"1990396",9.58,1.49,0.00,"Panorámica","H",0
"1990400",29.12,14.89,5.99,"Panorámica","H",0
"1990420",23.77,30.08,0.00,"Panorámica","H",0
"1990421",67.36,12.71,0.00,"Detalle","H",0
"1990432",12.61,34.18,16.36,"Panorámica","H",0
"1990442",11.36,3.51,12.31,"Panorámica","H",0
"1990482",32.04,2.29,3.81,"Panorámica","H",0
"1990483",0.00,0.00,0.00,"Panorámica","H",0
"1990484",51.57,0.00,0.00,"Panorámica","H",0
"1990494",22.16,0.00,0.00,"Panorámica","H",0
"1990498",46.72,0.00,0.00,"Detalle","H",0
"1990564",28.28,31.57,0.00,"Panorámica","H",0
"1990582",35.07,0.00,6.81,"Panorámica","H",0
"1990584",30.98,1.86,0.00,"Panorámica","H",0
"1990607",41.38,6.29,30.94,"Detalle","H",0
"1990618",40.45,25.58,7.87,"Panorámica","H",0
"1990619",26.15,12.13,11.38,"Panorámica","H",0
"1990621",31.38,16.99,2.61,"Panorámica","H",0
"1990652",43.26,0.00,0.00,"Panorámica","H",0
"1990663",70.62,14.63,12.12,"Detalle","H",0
"1990665",41.43,15.49,11.75,"Panorámica","H",0
"1990666",63.47,0.00,17.45,"Panorámica","H",0
"1990669",36.65,25.93,4.14,"Panorámica","H",0
"1990670",54.36,1.46,0.00,"Panorámica","H",0
"1990671",75.99,19.58,0.00,"Detalle","H",0
"1990675",63.44,0.00,7.99,"Panorámica","H",0
"1990676",64.38,0.00,3.78,"Panorámica","H",0
"1990703",31.15,3.11,0.00,"Panorámica","H",0
"1990708",48.22,17.65,10.12,"Panorámica","H",0
"1990709",56.90,4.75,0.00,"Panorámica","H",0
"1990764",7.45,13.87,19.25,"Panorámica","H",0
"1990791",15.87,0.00,6.76,"Panorámica","H",0
"1990792",35.12,20.23,0.00,"Panorámica","H",0
"1990797",37.85,1.67,1.65,"Panorámica","H",0
"1990799",42.97,13.92,0.00,"Panorámica","H",0
"1990835",21.67,11.25,0.00,"Panorámica","H",0
"1990888",47.11,17.92,20.06,"Panorámica","H",0
"1990930",50.25,16.46,14.80,"Panorámica","H",0
"1990931",58.93,9.60,24.61,"Panorámica","H",0
"1990932",54.09,6.52,17.07,"Panorámica","H",0
"1990933",63.15,13.21,1.80,"Panorámica","H",0
"1990934",56.50,16.88,23.30,"Panorámica","H",0
"1990935",25.47,22.58,14.63,"Panorámica","H",0
"1990936",50.05,23.18,13.32,"Panorámica","H",0
"1990937",35.97,13.74,15.57,"Panorámica","H",0
"1990964",28.04,9.29,0.00,"Panorámica","H",0
"1990969",19.01,16.83,0.00,"Panorámica","H",0
"1991002",19.09,2.99,21.65,"Panorámica","H",0
"1994196",48.49,27.18,0.00,"Panorámica","H",0
"1994241",33.06,28.04,0.00,"Panorámica","H",0
"1994242",19.53,36.29,0.00,"Panorámica","H",0
"1994314",41.22,8.90,0.00,"Panorámica","H",0
"1994389",53.39,14.21,0.00,"Panorámica","H",0
"1995021",34.54,46.37,1.80,"Panorámica","H",0
"1995561",48.30,7.18,0.00,"Panorámica","H",0
"1995597",23.22,22.34,0.00,"Panorámica","H",0
"1998304",47.68,46.09,3.58,"Panorámica","H",0
"1998337",27.24,39.13,0.00,"Panorámica","H",0
"1998551",76.66,17.50,0.00,"Detalle","H",0
"1998809",22.46,7.08,0.00,"Panorámica","H",0
"1998810",53.17,7.95,0.00,"Detalle","H",0
"1998815",60.99,3.86,0.00,"Detalle","H",0
"1998816",58.16,3.50,0.00,"Detalle","H",0
"1998817",65.09,1.12,0.00,"Detalle","H",0
"1998903",23.86,9.88,0.00,"Panorámica","H",0
"1998904",21.94,20.67,1.92,"Panorámica","H",0
"1999067",21.04,14.34,0.00,"Panorámica","H",0
"1999092",15.84,38.10,1.64,"Panorámica","H",0
"1999093",36.38,32.93,1.71,"Panorámica","H",0
"1999094",32.64,45.69,0.00,"Panorámica","H",0
"1999096",32.64,45.69,0.00,"Panorámica","H",0
"1999110",24.27,49.89,6.62,"Panorámica","H",0
"1999119",28.50,39.12,0.00,"Panorámica","H",0
"1999129",22.09,62.64,0.00,"Panorámica","H",0
"1999154",45.06,12.73,0.00,"Panorámica","H",0
"1999157",28.76,21.23,3.42,"Panorámica","H",0
"1999158",45.06,12.73,0.00,"Panorámica","H",0
"1999159",28.76,21.23,3.42,"Panorámica","H",0
"1999161",15.48,43.19,3.48,"Panorámica","H",0
"1999162",7.37,44.26,4.04,"Panorámica","H",0
"1999166",30.86,15.63,1.26,"Panorámica","H",0
"1999167",65.70,15.52,5.55,"Panorámica","H",0
"1999168",72.29,11.33,0.00,"Detalle","H",0
"1999170",65.70,15.52,5.55,"Detalle","H",0
"1999373",31.70,17.66,0.00,"Panorámica","H",0
"1999378",27.76,20.14,1.44,"Panorámica","H",0
"2001020",69.51,28.53,0.00,"Detalle","H",0
"2001024",30.89,38.06,0.00,"Panorámica","H",0
"2001028",88.14,8.06,0.00,"Detalle","H",0
"2001119",53.16,24.96,0.00,"Panorámica","H",0
"2001710",30.19,12.09,4.48,"Panorámica","H",0
"2001716",34.37,21.45,5.82,"Panorámica","H",0
"2002012",60.90,3.12,0.00,"Panorámica","H",0
"2002741",32.46,13.94,0.00,"Panorámica","H",0
"2004082",12.58,39.31,0.00,"Panorámica","H",0
"2004117",22.17,29.82,9.08,"Panorámica","H",0
"2004128",36.12,17.07,1.29,"Detalle","H",0
"2004131",16.28,21.69,2.81,"Panorámica","H",0
"2004158",26.14,23.81,7.60,"Panorámica","H",0
"2004176",20.40,23.87,10.79,"Panorámica","H",0
"2004285",30.55,38.31,0.00,"Panorámica","H",0
"2004452",60.54,31.11,5.61,"Panorámica","H",0
"2004499",51.67,33.47,0.00,"Panorámica","H",0
"2004502",50.69,42.24,0.00,"Panorámica","H",0
"2004520",54.15,15.78,0.00,"Panorámica","H",0
"2004521",65.05,22.01,0.00,"Panorámica","H",0
"2004525",31.35,10.78,0.00,"Panorámica","H",0
"2004526",21.52,10.46,0.00,"Panorámica","H",0
"2004536",26.13,17.00,0.00,"Panorámica","H",0
"2004539",39.90,40.84,0.00,"Panorámica","H",0
"2004557",25.79,27.85,4.78,"Panorámica","H",0
"2004568",42.29,28.99,2.36,"Panorámica","H",0
"2004570",34.85,25.24,2.29,"Panorámica","H",0
"2004580",17.85,22.36,3.47,"Panorámica","H",0
"2004585",37.44,8.72,0.00,"Panorámica","H",0
"2004597",68.42,6.32,2.06,"Panorámica","H",0
"2004622",51.04,37.89,1.17,"Panorámica","H",0
"2004628",18.39,25.53,2.89,"Panorámica","H",0
"2004646",48.80,17.61,0.00,"Panorámica","H",0
"2004658",36.24,25.32,2.41,"Panorámica","H",0
"2004671",37.72,0.00,0.00,"Panorámica","H",0
"2004714",65.97,15.96,0.00,"Detalle","H",0
"2004733",12.03,35.90,2.15,"Panorámica","H",0
"2004736",21.22,33.07,0.00,"Panorámica","H",0
"2004741",8.80,13.08,3.64,"Panorámica","H",0
"2004759",36.18,15.94,0.00,"Panorámica","H",0
